"id","left_name","right_name","left_odds","right_odds","weight_class","date","fight_id"
10011,"Rodolfo Vieira","Tresean Gore",-220,185,"185","2025-08-02",8402
10013,"Austin Bashi","John Yannis",-850,635,"145","2025-08-02",8404
10014,"Rafael Estevam","Felipe Bunes",-705,525,"125","2025-08-02",8405
10015,"Piera Rodriguez","Ketlen Souza",-260,220,"115","2025-08-02",8406
10016,"Anthony Hernandez","Roman Dolidze",-310,265,"185","2025-08-09",8383
10017,"Steve Erceg","Ode Osbourne",-550,425,"135","2025-08-09",8384
10018,"Iasmin Lucindo","Angela Hill",-165,140,"115","2025-08-09",8385
10019,"Andre Fili","Christian Rodriguez",205,-240,"145","2025-08-09",8386
10020,"Jean Matsumoto","Miles Johns",-225,195,"135","2025-08-09",8387
10023,"Elijah Smith","Toshiomi Kazama",-725,550,"135","2025-08-09",8390
10024,"Joselyne Edwards","Priscila Cachoeira",-390,320,"135","2025-08-09",8391
10025,"Uros Medic","Gilbert Urbina",-280,240,"170","2025-08-09",8392
10026,"Gabriella Fernandes","Julija Stoliarenko",-425,340,"125","2025-08-09",8393
10027,"Eric McConico","Cody Brundage",170,-200,"205","2025-08-09",8394
9940,"Ricky Simón","Cameron Smotherman",-450,350,"135","2025-06-14",8478
9952,"Klaudia Syguła","Irina Alekseeva",220,-275,"135","2025-06-21",8465
9969,"Morgan Charrière","Nate Landwehr",-245,205,"145","2025-07-12",8436
9994,"Shara Magomedov","Marc-André Barriault",-625,485,"185","2025-07-26",8409
9949,"Seok Hyeon Ko","Oban Elliott",360,-485,"170","2025-06-21",8462
10008,"Neil Magny","E. Zaleski dos Santos",140,-160,"170","2025-08-02",8399
10022,"Julius Walker","Raffael Cerqueira",-650,505,"205","2025-08-09",8389
10080,"Jimmy Crute","Ivan Erslan",-230,190,"205","2025-09-27",8321
10091,"Alex Pereira","Magomed Ankalaev",195,-235,"205","2025-10-04",8306
10093,"Jiří Procházka","Khalil Rountree Jr.",-200,165,"205","2025-10-04",8308
10094,"Youssef Zalal","Josh Emmett",-500,380,"145","2025-10-04",8309
10095,"Joe Pyfer","Abus Magomedov",-250,200,"185","2025-10-04",8310
10096,"Ateba Gautier","Tre'ston Vines",-2000,950,"185","2025-10-04",8311
10099,"Edmen Shahbazyan","André Muniz",-320,260,"185","2025-10-04",8314
10100,"Punahele Soriano","Nikolay Veretennikov",-400,310,"170","2025-10-04",8315
10101,"Yana Santos","Macy Chiasson",170,-210,"137","2025-10-04",8316
10102,"Farid Basharat","Chris Gutierrez",-560,420,"135","2025-10-04",8317
10103,"Ramiz Brahimaj","Austin Vanderford",240,-295,"170","2025-10-04",8318
10104,"Veronica Hardy","Brogan Walker",-800,550,"125","2025-10-04",8319
10105,"Charles Oliveira","Mateusz Gamrot",-110,-110,"155","2025-10-11",8294
10107,"Joel Alvarez","Vicente Luque",-600,425,"170","2025-10-11",8296
10108,"Mario Pinto","Jhonata Diniz",-105,-115,"265","2025-10-11",8297
10109,"Kaan Ofli","Ricardo Ramos",170,-200,"145","2025-10-11",8298
10110,"Michael Aswell Jr.","Lucas Almeida",-260,215,"145","2025-10-11",8299
10111,"Jafel Filho","Clayton Carpenter",-125,105,"125","2025-10-11",8300
10112,"Vitor Petrino","Thomas Petersen",-300,240,"265","2025-10-11",8301
10113,"Bia Mesquita","Irina Alekseeva",-650,450,"135","2025-10-11",8302
10114,"Lucas Rocha","Stewart Nicoll",-115,-105,"125","2025-10-11",8303
10115,"Julia Polastri","Karolina Kowalkiewicz",-550,400,"115","2025-10-11",8304
10116,"Luan Lacerda","Saimon Oliveira",-350,275,"144","2025-10-11",8305
10117,"Brendan Allen","Reinier de Ridder",185,-225,"185","2025-10-18",8281
10118,"Mike Malott","Kevin Holland",-110,-105,"170","2025-10-18",8282
10120,"Manon Fiorot","Jasmine Jasudavicius",-230,190,"125","2025-10-18",8284
10121,"Charles Jourdain","Davey Grant",-185,150,"135","2025-10-18",8285
10122,"Kyle Nelson","Matt Frevola",-120,100,"155","2025-10-18",8286
10123,"Drew Dober","Kyle Prepolec",-330,265,"155","2025-10-18",8287
10124,"Aoriqileng","Cody Gibson",160,-190,"135","2025-10-18",8288
10125,"Bruno Silva","Hyun Sung Park",175,-210,"125","2025-10-18",8289
10126,"Djorden Santos","Danny Barlow",205,-250,"185","2025-10-18",8290
10128,"Yousri Belgaroui","Azamat Bekoev",240,-300,"185","2025-10-18",8292
10129,"Melissa Croden","Tainara Lisboa",-130,110,"135","2025-10-18",8293
10028,"Khamzat Chimaev","Dricus Du Plessis",-260,225,"185","2025-08-16",8371
10029,"Lerone Murphy","Aaron Pico",150,-170,"145","2025-08-16",8372
10030,"Carlos Prates","Geoff Neal",-190,165,"170","2025-08-16",8373
10031,"Michael Page","Jared Cannonier",-210,175,"185","2025-08-16",8374
10032,"Tim Elliott","Kai Asakura",250,-300,"125","2025-08-16",8375
10033,"Baisangur Susurkaev","Eric Nolan",-1200,750,"185","2025-08-16",8376
10034,"Michał Oleksiejczuk","Gerald Meerschaert",-210,180,"185","2025-08-16",8377
10035,"Loopy Godinez","Jéssica Andrade",-140,125,"115","2025-08-16",8378
10036,"Alexander Hernandez","Chase Hooper",315,-385,"155","2025-08-16",8379
10037,"Drakkar Klose","Edson Barboza",100,-115,"155","2025-08-16",8380
10039,"Joseph Morales","Alibi Idiris",365,-500,"125","2025-08-16",8382
10041,"Aljamain Sterling","Brian Ortega",-510,390,"153","2025-08-23",8360
10043,"Sumudaerji","Kevin Borjas",-170,145,"125","2025-08-23",8362
10044,"Taiyilake Nueraji","Kiefer Crosbie",-520,400,"170","2025-08-23",8363
10045,"Gauge Young","Maheshate",-150,130,"155","2025-08-23",8364
10046,"Charles Johnson","Lone'er Kavanagh",215,-255,"125","2025-08-23",8365
10047,"Rongzhu","Austin Hubbard",-285,245,"155","2025-08-23",8366
10048,"Kyle Daukaus","Michel Pereira",200,-235,"185","2025-08-23",8367
10052,"Nassourdine Imavov","Caio Borralho",110,-135,"185","2025-09-06",8346
10053,"Benoit Saint Denis","Mauricio Ruffy",135,-160,"155","2025-09-06",8347
10054,"Modestas Bukauskas","Paul Craig",-350,275,"205","2025-09-06",8348
10055,"Mason Jones","Bolaji Oki",-150,125,"155","2025-09-06",8349
10056,"Axel Sola","Rhys McKee",-130,110,"170","2025-09-06",8350
10058,"Oumar Sy","Brendson Ribeiro",-600,425,"205","2025-09-06",8352
10059,"Ante Delija","Marcin Tybura",-110,-110,"265","2025-09-06",8353
10060,"Kauê Fernandes","Harry Hardwick",-200,170,"155","2025-09-06",8354
10061,"Sam Patterson","Trey Waters",-190,160,"170","2025-09-06",8355
10062,"Robert Bryczek","Brad Tavares",175,-210,"185","2025-09-06",8356
10064,"Sam Hughes","Shauna Bannon",-260,210,"115","2025-09-06",8358
10065,"Diego Lopes","Jean Silva",205,-250,"145","2025-09-13",8332
10066,"David Martinez","Rob Font",100,-120,"135","2025-09-13",8333
10068,"Kelvin Gastelum","Dustin Stoltzfus",-230,190,"191","2025-09-13",8335
10069,"Alexander Hernandez","Diego Ferreira",100,-120,"155","2025-09-13",8336
10070,"Santiago Luna","Quang Le",-155,130,"135","2025-09-13",8337
10072,"Joaquim Silva","Claudio Puelles",110,-130,"155","2025-09-13",8339
10073,"Tatiana Suarez","Amanda Lemos",-430,340,"115","2025-09-13",8340
10074,"Jesus Aguilar","Luis Gurule",165,-200,"125","2025-09-13",8341
10075,"Zach Reese","Sedriques Dumas",-240,200,"185","2025-09-13",8342
10077,"Montse Rendon","Alice Pereira",125,-150,"135","2025-09-13",8344
10078,"Daniil Donchenko","Rodrigo Sezinando",-210,170,"170","2025-09-13",8345
10081,"Jack Jenkins","Ramon Taveras",-300,240,"145","2025-09-27",8322
10082,"Neil Magny","Jake Matthews",295,-370,"170","2025-09-27",8323
10083,"Tom Nolan","Charlie Campbell",-150,125,"155","2025-09-27",8324
10084,"Navajo Stirling","Rodolfo Bellato",-275,220,"205","2025-09-27",8325
10085,"Cam Rowston","Andre Petroski",155,-190,"185","2025-09-27",8326
10087,"Colby Thicknesse","Josias Musasa",150,-180,"135","2025-09-27",8328
10088,"Michelle Montague","Luana Carolina",-225,185,"135","2025-09-27",8329
10090,"Alexia Thainara","Loma Lookboonmee",-235,190,"115","2025-09-27",8331
10057,"William Gomis","Robert Ruchała",-270,220,"145","2025-09-06",8351
10067,"Rafa García","Jared Gordon",185,-225,"155","2025-09-13",8334
10089,"Brando Peričić","Elisha Ellison",-235,195,"265","2025-09-27",8330
10097,"Daniel Santos","Joo Sang Yoo",-140,120,"153","2025-10-04",8312
10098,"Jakub Wikłacz","Patchy Mix",280,-350,"135","2025-10-04",8313
10040,"Johnny Walker","Mingyang Zhang",300,-370,"205","2025-08-23",8359
10050,"Su Young You","Long Xiao",-135,115,"135","2025-08-23",8369
10071,"Duško Todorović","José Medina",-420,320,"185","2025-09-13",8338
10131,"Mackenzie Dern","Virna Jandiroba",-150,125,"115","2025-10-25",8269
10132,"Umar Nurmagomedov","Mario Bautista",-700,475,"135","2025-10-25",8270
10133,"Alexander Volkov","Jailton Almeida",155,-190,"265","2025-10-25",8271
10135,"Quillan Salkilld","Nasrat Haqparast",-120,100,"155","2025-10-25",8273
10136,"Ikram Aliskerov","Jun Yong Park",-220,180,"185","2025-10-25",8274
10138,"Valter Walker","Louie Sutherland",-405,320,"265","2025-10-25",8276
10139,"Nathaniel Wood","Jose Delgado",130,-155,"147","2025-10-25",8277
10140,"Hamdy Abdelwahab","Chris Barnett",-450,340,"265","2025-10-25",8278
10141,"Mitch Raposo","Azat Maksum",385,-500,"129","2025-10-25",8279
10142,"Mizuki Inoue","Jaqueline Amorim",380,-490,"115","2025-10-25",8280
10143,"Steve Garcia","David Onama",-135,115,"145","2025-11-01",8255
10145,"Jeremiah Wells","Themba Gorimbo",115,-140,"170","2025-11-01",8257
10146,"Yadier del Valle","Isaac Dulgarian",125,-145,"145","2025-11-01",8258
10147,"Charles Radtke","Daniel Frunza",-170,145,"170","2025-11-01",8259
10148,"Allan Nascimento","Cody Durden",-300,240,"130","2025-11-01",8260
10149,"Billy Elekana","Kevin Christian",-275,220,"205","2025-11-01",8261
10151,"Donte Johnson","Sedriques Dumas",-375,300,"185","2025-11-01",8263
10152,"Norma Dumont","Ketlen Vieira",-180,150,"135","2025-11-01",8264
10155,"Talita Alencar","Ariane Carnelossi",-220,180,"115","2025-11-01",8267
10156,"Gabriel Bonfim","Randy Brown",-170,140,"170","2025-11-08",8243
10157,"Joseph Morales","Matt Schnell",-450,350,"125","2025-11-08",8244
10158,"Uros Medic","Muslim Salikhov",-135,110,"170","2025-11-08",8245
10159,"Chris Padilla","Ismael Bonfim",-115,-105,"155","2025-11-08",8246
10160,"Christian Leroy Duncan","Marco Tulio",135,-160,"185","2025-11-08",8247
10161,"Jamall Emmers","Hyder Amil",120,-140,"145","2025-11-08",8248
10164,"Josh Hokit","Max Gimenis",-400,300,"265","2025-11-08",8251
10165,"Denise Gomes","Tecia Pennington",-185,150,"115","2025-11-08",8252
10166,"Daniel Marcos","Miles Johns",-180,150,"135","2025-11-08",8253
10167,"Zach Reese","Jackson McVey",-255,210,"195","2025-11-08",8254
10168,"Islam Makhachev","Jack Della Maddalena",-300,245,"170","2025-11-15",8229
10169,"Valentina Shevchenko","Weili Zhang",-140,120,"125","2025-11-15",8230
10170,"Michael Morales","Sean Brady",125,-150,"170","2025-11-15",8231
10171,"Carlos Prates","Leon Edwards",-160,135,"170","2025-11-15",8232
10172,"Benoit Saint Denis","Beneil Dariush",-220,180,"157","2025-11-15",8233
10174,"Gregory Rodrigues","Roman Kopylov",-190,160,"185","2025-11-15",8235
10175,"Erin Blanchfield","Tracy Cortez",-325,260,"125","2025-11-15",8236
10176,"Ethyn Ewing","Malcolm Wellmaker",330,-420,"145","2025-11-15",8237
10177,"Kyle Daukaus","Gerald Meerschaert",-500,380,"185","2025-11-15",8238
10178,"Pat Sabatini","Chepe Mariscal",-115,100,"145","2025-11-15",8239
10179,"Fatima Kline","Angela Hill",-590,430,"115","2025-11-15",8240
10180,"Baisangur Susurkaev","Eric McConico",-1400,800,"185","2025-11-15",8241
10181,"Matheus Camilo","Viacheslav Borshchev",-175,145,"155","2025-11-15",8242
10182,"Arman Tsarukyan","Dan Hooker",-800,550,"155","2025-11-22",8215
10184,"Volkan Oezdemir","Alonzo Menifield",-230,190,"205","2025-11-22",8217
10185,"Myktybek Orolbai","Jack Hermansson",-195,165,"170","2025-11-22",8218
10187,"Kyoji Horiguchi","Tagir Ulanbekov",190,-230,"125","2025-11-22",8220
10188,"Luke Riley","Bogdan Grad",-250,205,"145","2025-11-22",8221
10189,"Nicolas Dalby","Saygid Izagakhmaev",270,-335,"170","2025-11-22",8222
10190,"Asu Almabayev","Alex Perez",-205,170,"125","2025-11-22",8223
10192,"Aleksandre Topuria","Bekzat Almakhan",-140,120,"135","2025-11-22",8225
10193,"Ismail Naurdiev","Ryan Loder",-125,105,"185","2025-11-22",8226
10194,"Nurullo Aliev","Shem Rock",-320,260,"155","2025-11-22",8227
10197,"Joshua Van","Alexandre Pantoja",190,-235,"125","2025-12-06",8202
10198,"Tatsuro Taira","Brandon Moreno",-120,100,"125","2025-12-06",8203
10199,"Payton Talbott","Henry Cejudo",-250,205,"135","2025-12-06",8204
10201,"Manuel Torres","Grant Dawson",200,-250,"155","2025-12-06",8206
10202,"Chris Duncan","Terrance McKinney",-115,-105,"155","2025-12-06",8207
10203,"Maycee Barber","Karine Silva",-200,170,"125","2025-12-06",8208
10204,"Fares Ziam","Nazim Sadykhov",-195,165,"155","2025-12-06",8209
10205,"Brunno Ferreira","Marvin Vettori",100,-120,"189","2025-12-06",8210
10207,"Iwo Baraniewski","Ibo Aslan",-195,165,"205","2025-12-06",8212
10209,"Mairon Santos","Muhammad Naimov",-250,205,"148","2025-12-06",8214
10210,"Manel Kape","Brandon Royval",-280,230,"125","2025-12-13",8189
10211,"Kevin Vallejos","Giga Chikadze",-350,275,"145","2025-12-13",8190
10214,"Kennedy Nzechukwu","Marcus Buchecha",-125,110,"265","2025-12-13",8193
10215,"King Green","Lance Gibson Jr.",-190,160,"160","2025-12-13",8194
10216,"Yaroslav Amosov","Neil Magny",-500,380,"170","2025-12-13",8195
10217,"Joanderson Brito","Isaac Thomson",-240,200,"145","2025-12-13",8196
10219,"Luana Santos","Melissa Croden",-140,115,"135","2025-12-13",8198
10220,"Guilherme Pat","Allen Frye Jr.",-180,150,"265","2025-12-13",8199
10222,"Justin Gaethje","Paddy Pimblett",200,-250,"155","2026-01-24",8178
10223,"Sean O'Malley","Yadong Song",-220,180,"135","2026-01-24",8179
10225,"Natália Silva","Rose Namajunas",-320,250,"125","2026-01-24",8181
10226,"Jean Silva","Arnold Allen",-235,190,"145","2026-01-24",8182
10227,"Umar Nurmagomedov","Deiveson Figueiredo",-1600,900,"135","2026-01-24",8183
10228,"Ateba Gautier","Andrey Pulyaev",-1000,650,"185","2026-01-24",8184
10229,"Nikita Krylov","Modestas Bukauskas",115,-135,"205","2026-01-24",8185
10134,"Azamat Murzakanov","Aleksandar Rakić",100,-120,"205","2025-10-25",8272
10195,"Denzel Freeman","Marek Bujło",-235,195,"265","2025-11-22",8228
10200,"Jan Błachowicz","Bogdan Guskov",-110,-110,"205","2025-12-06",8205
10208,"Mansur Abdul-Malik","Antonio Trócoli",-1400,800,"185","2025-12-06",8213
10212,"Cezary Oleksiejczuk","César Almeida",-210,170,"185","2025-12-13",8191
10213,"Melquizael Costa","Morgan Charrière",-155,130,"145","2025-12-13",8192
10221,"Jamey-Lyn Horth","Tereza Bledá",160,-190,"125","2025-12-13",8200
10144,"Waldo Cortes-Acosta","Ante Delija",110,-130,"265","2025-11-01",8256
10150,"Timmy Cuamba","Chang Ho Lee",-110,-110,"135","2025-11-01",8262
10154,"Seok Hyeon Ko","Phil Rowe",-185,150,"170","2025-11-01",8266
10191,"Abdul Rakhman Yakhyaev","Raffael Cerqueira",-2000,950,"205","2025-11-22",8224
10224,"Waldo Cortes-Acosta","Derrick Lewis",-325,260,"265","2026-01-24",8180
10231,"Josh Hokit","Denzel Freeman",-275,220,"265","2026-01-24",8187
10232,"Ty Miller","Adam Fugitt",-450,340,"170","2026-01-24",8188
10234,"Benoit Saint Denis","Dan Hooker",-400,310,"155","2026-01-31",8166
10235,"Mauricio Ruffy","Rafael Fiziev",105,-125,"155","2026-01-31",8167
10236,"Tallison Teixeira","Tai Tuivasa",-300,250,"265","2026-01-31",8168
10237,"Quillan Salkilld","Jamie Mullarkey",-1200,750,"155","2026-01-31",8169
10238,"Billy Elekana","Junior Tafa",-270,220,"205","2026-01-31",8170
10239,"Cam Rowston","Cody Brundage",-370,290,"185","2026-01-31",8171
10240,"Jacob Malkoun","Torrez Finney",-145,120,"185","2026-01-31",8172
10241,"Jonathan Micallef","Oban Elliott",-125,105,"170","2026-01-31",8173
10244,"Keiichiro Nakamura","Sebastian Szalay",110,-135,"145","2026-01-31",8176
10245,"Lawrence Lui","Sulangrangbo",230,-280,"135","2026-01-31",8177
10247,"Kyoji Horiguchi","Amir Albazi",-370,295,"125","2026-02-07",8153
10248,"Rizvan Kuniev","Jailton Almeida",145,-170,"265","2026-02-07",8154
10250,"Farid Basharat","Jean Matsumoto",-300,250,"135","2026-02-07",8156
10251,"Dustin Jacoby","Julius Walker",-155,130,"205","2026-02-07",8157
10252,"Daniil Donchenko","Alex Morono",-950,650,"170","2026-02-07",8158
10253,"Nikolay Veretennikov","Niko Price",-260,210,"170","2026-02-07",8159
10254,"Ketlen Souza","Bruna Brasil",-160,130,"115","2026-02-07",8160
10255,"Javid Basharat","Gianni Vazquez",-750,500,"141","2026-02-07",8161
10259,"Sean Strickland","Anthony Hernandez",205,-255,"185","2026-02-21",8138
10260,"Uros Medic","Geoff Neal",165,-195,"170","2026-02-21",8139
10262,"Serghei Spivac","Ante Delija",100,-120,"265","2026-02-21",8141
10263,"Jacobe Smith","Josiah Harrell",-325,265,"170","2026-02-21",8142
10264,"Michel Pereira","Zach Reese",-160,135,"185","2026-02-21",8143
10265,"Carlos Leal","Chidi Njokuani",-140,120,"170","2026-02-21",8144
10266,"Ode Osbourne","Alibi Idiris",110,-130,"125","2026-02-21",8145
10267,"Alden Coria","Luis Gurule",-370,290,"125","2026-02-21",8146
10268,"Joselyne Edwards","Nora Cornolle",-360,275,"135","2026-02-21",8147
10269,"Punahele Soriano","Ramiz Brahimaj",-130,110,"170","2026-02-21",8148
10271,"Jordan Leavitt","Yadier del Valle",330,-420,"145","2026-02-21",8150
10272,"Carli Judice","Juliana Miller",-800,525,"125","2026-02-21",8151
10273,"Lone'er Kavanagh","Brandon Moreno",170,-205,"125","2026-02-28",8125
10274,"David Martinez","Marlon Vera",-310,250,"135","2026-02-28",8126
10275,"King Green","Daniel Zellhuber",315,-400,"155","2026-02-28",8127
10276,"Edgar Cháirez","Felipe Bunes",-310,255,"125","2026-02-28",8128
10277,"Imanol Rodriguez","Kevin Borjas",-460,350,"125","2026-02-28",8129
10278,"Santiago Luna","Angel Pacheco",-750,525,"135","2026-02-28",8130
10283,"Regina Tarin","Ernesta Kareckaite",135,-160,"130","2026-02-28",8135
10284,"Francis Marshall","Erik Silva",-850,570,"145","2026-02-28",8136
10286,"Charles Oliveira","Max Holloway",170,-210,"155","2026-03-07",8113
10287,"Caio Borralho","Reinier de Ridder",-220,185,"185","2026-03-07",8114
10288,"Raul Rosas Jr.","Rob Font",-310,255,"135","2026-03-07",8115
10289,"Drew Dober","Michael Johnson",-205,175,"155","2026-03-07",8116
10290,"Gregory Rodrigues","Brunno Ferreira",-160,135,"185","2026-03-07",8117
10292,"Donte Johnson","Cody Brundage",-845,575,"185","2026-03-07",8119
10293,"Alberto Montes","Ricky Turcios",-180,155,"145","2026-03-07",8120
10295,"Sumudaerji","Jesus Aguilar",-220,180,"125","2026-03-07",8122
10297,"Rodolfo Bellato","Luke Fernandez",180,-220,"205","2026-03-07",8124
10298,"Kevin Vallejos","Josh Emmett",-550,400,"145","2026-03-14",8099
10299,"Gillian Robertson","Amanda Lemos",-255,200,"115","2026-03-14",8100
10300,"Jose Delgado","Andre Fili",-460,350,"145","2026-03-14",8101
10301,"Marwan Rahiki","Harry Hardwick",-270,210,"145","2026-03-14",8102
10302,"Ion Cutelaba","Oumar Sy",235,-295,"205","2026-03-14",8103
10303,"Charles Johnson","Bruno Silva",-165,140,"125","2026-03-14",8104
10304,"Myktybek Orolbai","Chris Curtis",-410,315,"170","2026-03-14",8105
10305,"Vitor Petrino","Steven Asplund",-205,170,"265","2026-03-14",8106
10307,"Manoel Sousa","Bolaji Oki",-300,250,"155","2026-03-14",8108
10308,"Eryk Anders","Brad Tavares",-130,105,"185","2026-03-14",8109
10309,"Bia Mesquita","Montse Rendon",-700,500,"135","2026-03-14",8110
10311,"Piera Rodriguez","Sam Hughes",-150,125,"115","2026-03-14",8112
10312,"Movsar Evloev","Lerone Murphy",-245,205,"145","2026-03-21",8086
10313,"Luke Riley","Michael Aswell Jr.",-205,175,"145","2026-03-21",8087
10314,"Michael Page","Sam Patterson",-190,160,"170","2026-03-21",8088
10315,"Iwo Baraniewski","Austen Lane",-700,500,"205","2026-03-21",8089
10316,"Christian Leroy Duncan","Roman Dolidze",-430,330,"185","2026-03-21",8090
10317,"Danny Silva","Kurtis Campbell",220,-270,"145","2026-03-21",8091
10318,"Mason Jones","Axel Sola",-145,120,"155","2026-03-21",8092
10320,"Mario Pinto","Felipe Franco",-900,600,"265","2026-03-21",8094
10324,"Shanelle Dyer","Ravena Oliveira",-570,425,"115","2026-03-21",8098
10325,"Joe Pyfer","Israel Adesanya",120,-140,"185","2026-03-28",8073
10326,"Alexa Grasso","Maycee Barber",155,-185,"125","2026-03-28",8074
10327,"Michael Chiesa","Niko Price",-900,600,"170","2026-03-28",8075
10328,"Lerryan Douglas","Julian Erosa",-350,275,"145","2026-03-28",8076
10329,"Yousri Belgaroui","Mansur Abdul-Malik",115,-140,"185","2026-03-28",8077
10330,"Terrance McKinney","Kyle Nelson",-185,160,"155","2026-03-28",8078
10332,"Lance Gibson Jr.","Chase Hooper",265,-330,"155","2026-03-28",8080
10249,"Michał Oleksiejczuk","Marc-André Barriault",-550,400,"185","2026-02-07",8155
10257,"Jakub Wikłacz","Muin Gafurov",115,-135,"141","2026-02-07",8163
10258,"Klaudia Syguła","Priscila Cachoeira",-170,145,"135","2026-02-07",8164
10280,"Ailín Pérez","Macy Chiasson",-180,155,"135","2026-02-28",8132
10281,"Cristian Quiñonez","Kris Moutinho",-750,500,"135","2026-02-28",8133
10321,"Mantas Kondratavičius","Antonio Trócoli",-1000,675,"185","2026-03-21",8095
10322,"Brando Peričić","Louie Sutherland",-235,195,"265","2026-03-21",8096
10243,"Dom Mar Fan","Sang Uk Kim",-145,125,"155","2026-01-31",8175
10256,"Cong Wang","Eduarda Moura",-360,280,"127","2026-02-07",8162
10291,"Cody Garbrandt","Long Xiao",135,-160,"135","2026-03-07",8118
10306,"Elijah Smith","Soo Young Yoo",-280,220,"135","2026-03-14",8107
10323,"A. Al-Selwady","Shem Rock",110,-135,"155","2026-03-21",8097
10294,"N. Tumendemberel","Cody Durden",-175,145,"125","2026-03-07",8121
10279,"Ryan Gandra","José Medina",-675,475,"185","2026-02-28",8131
10334,"Casey O'Neill","Gabriella Fernandes",-125,105,"125","2026-03-28",8082
10335,"Navajo Stirling","Bruno Lopes",-725,480,"205","2026-03-28",8083
10337,"Alexia Thainara","Bruna Brasil",-800,550,"115","2026-03-28",8085
10338,"Renato Moicano","Chris Duncan",120,-145,"155","2026-04-04",8060
10339,"Virna Jandiroba","Tabatha Ricci",-125,105,"115","2026-04-04",8061
10340,"Abdul Rakhman Yakhyaev","Brendson Ribeiro",-1400,800,"205","2026-04-04",8062
10341,"Ethyn Ewing","Rafael Estevam",-135,110,"135","2026-04-04",8063
10344,"Thomas Petersen","Guilherme Pat",-120,100,"265","2026-04-04",8066
10345,"Alessandro Costa","Stewart Nicoll",-410,320,"125","2026-04-04",8067
10346,"Darrius Flowers","Lando Vannata",180,-220,"155","2026-04-04",8068
10347,"Alice Pereira","Hailey Cowan",-135,115,"135","2026-04-04",8069
10348,"Tresean Gore","Azamat Bekoev",450,-650,"185","2026-04-04",8070
10349,"Dione Barbosa","Melissa Gatto",-120,100,"125","2026-04-04",8071
10350,"Kai Kamaka III","Dakota Hope",-160,135,"155","2026-04-04",8072
10351,"Carlos Ulberg","Jiří Procházka",-105,-110,"205","2026-04-11",8048
10352,"Paulo Costa","Azamat Murzakanov",190,-230,"205","2026-04-11",8049
10353,"Josh Hokit","Curtis Blaydes",-105,-110,"265","2026-04-11",8050
10355,"Cub Swanson","Nate Landwehr",-115,100,"145","2026-04-11",8052
10356,"Aaron Pico","Patricio Pitbull",-270,220,"145","2026-04-11",8053
10357,"Kevin Holland","Randy Brown",-110,-110,"170","2026-04-11",8054
10358,"Mateusz Gamrot","Esteban Ribovics",-220,165,"155","2026-04-11",8055
10359,"Tatiana Suarez","Loopy Godinez",-155,135,"115","2026-04-11",8056
10360,"MarQuel Mederos","Chris Padilla",135,-160,"155","2026-04-11",8057
10361,"Vicente Luque","Kelvin Gastelum",220,-275,"185","2026-04-11",8058
10362,"Charles Radtke","Francisco Prado",-180,150,"170","2026-04-11",8059
10363,"Mike Malott","Gilbert Burns",-275,225,"170","2026-04-18",8036
10364,"Charles Jourdain","Kyler Phillips",-140,115,"135","2026-04-18",8037
10365,"Jai Herbert","Mandel Nallo",140,-170,"155","2026-04-18",8038
10367,"Gauge Young","Thiago Moisés",-160,135,"155","2026-04-18",8040
10369,"Robert Valentin","Julien Leblanc",-175,145,"185","2026-04-18",8042
10370,"Gokhan Saricam","Tanner Boser",-145,125,"265","2026-04-18",8043
10372,"JJ Aldrich","Jamey-Lyn Horth",150,-175,"125","2026-04-18",8045
10373,"John Castañeda","Mark Vologdin",-155,135,"139","2026-04-18",8046
10374,"John Yannis","Jamie Siraj",215,-260,"135","2026-04-18",8047
10375,"Aljamain Sterling","Youssef Zalal",115,-135,"145","2026-04-25",8023
10376,"Joselyne Edwards","Norma Dumont",180,-225,"135","2026-04-25",8024
10378,"Davey Grant","Adrian Luna Martinetti",-120,100,"135","2026-04-25",8026
10379,"Raoni Barcelos","Montel Jackson",160,-190,"135","2026-04-25",8027
10381,"Eric McConico","Rodolfo Vieira",265,-330,"185","2026-04-25",8029
10382,"Jackson McVey","Sedriques Dumas",-180,155,"185","2026-04-25",8030
10383,"Michelle Montague","Mayra Bueno Silva",-450,340,"135","2026-04-25",8031
10384,"Cody Durden","Jafel Filho",475,-700,"135","2026-04-25",8032
10385,"Francis Marshall","Lucas Brennan",-550,400,"155","2026-04-25",8033
10386,"Victor Valenzuela","Max Griffin",-135,110,"170","2026-04-25",8034
10387,"Talita Alencar","Julia Polastri",190,-235,"115","2026-04-25",8035
10388,"Carlos Prates","Jack Della Maddalena",-110,-110,"170","2026-05-02",8010
10389,"Quillan Salkilld","Beneil Dariush",-400,300,"155","2026-05-02",8011
10390,"Steve Erceg","Tim Elliott",-180,150,"125","2026-05-02",8012
10391,"Marwan Rahiki","Ollie Schmid",-750,500,"145","2026-05-02",8013
10393,"Louie Sutherland","Tai Tuivasa",185,-225,"265","2026-05-02",8015
10395,"Junior Tafa","Kevin Christian",-220,180,"205","2026-05-02",8017
10396,"Jacob Malkoun","Gerald Meerschaert",-1800,850,"190","2026-05-02",8018
10397,"Colby Thicknesse","Vince Morales",-140,120,"135","2026-05-02",8019
10398,"Wes Schultz","Ben Johnston",125,-145,"185","2026-05-02",8020
10399,"Jonathan Micallef","Themba Gorimbo",-225,185,"170","2026-05-02",8021
10400,"Kody Steele","Dom Mar Fan",-150,125,"155","2026-05-02",8022
